AÑO,MES,UBIGEO,NOMBDEPTO,NOMBPROV,NOMBDIST,TIPO_VEHICULO,TIPO_UNIDAD,TIPO_VEHICULO_PRIO,TIPO_PROCEDENCIA,ESTADO,AÑOFABRICACION,CANTIDAD
2025,JULIO,160101,LORETO,MAYNAS,IQUITOS,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,CONVENIO NAS,OPERATIVO,2010,1
2025,JULIO,151008,REGIÓN LIMA,YAUYOS,CATAHUASI,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2008,1
2025,JULIO,150131,LIMA METROPOLITANA,LIMA,SAN ISIDRO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2014,4
2025,JULIO,60109,CAJAMARCA,CAJAMARCA,MAGDALENA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2023,1
2025,JULIO,40703,AREQUIPA,ISLAY,DEAN VALDIVIA,MICROBUS,COMISARIA BASICA,OTROS,DONACION,OPERATIVO,2019,1
2025,JULIO,150105,LIMA METROPOLITANA,LIMA,BREÑA,AUTO,UNIDAD ESPECIALIZADA,AUTO,CONVENIO NAS,OPERATIVO,2005,1
2025,JULIO,200101,PIURA,PIURA,PIURA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,DONACION,INOPERATIVO IRRECUPERABLE,2013,1
2025,JULIO,150131,LIMA METROPOLITANA,LIMA,SAN ISIDRO,AUTO,UNIDAD ADMINISTRATIVA,AUTO,AFECTACION EN USO,INOPERATIVO IRRECUPERABLE,2014,1
2025,JULIO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,1995,1
2025,JULIO,120107,JUNIN,HUANCAYO,CHILCA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2023,1
2025,JULIO,120101,JUNIN,HUANCAYO,HUANCAYO,PORTA TROPAS,UNIDAD ADMINISTRATIVA,OTROS,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,1994,1
2025,JULIO,211101,PUNO,SAN ROMAN,JULIACA,TANQUETA,UNIDAD ESPECIALIZADA,OTROS,COMPRA DIRECTA,OPERATIVO,1973,1
2025,JULIO,80108,CUSCO,CUSCO,WANCHAQ,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2023,1
2025,JULIO,120101,JUNIN,HUANCAYO,HUANCAYO,MOTOCICLETA,UNIDAD ADMINISTRATIVA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2013,3
2025,JULIO,81101,CUSCO,PAUCARTAMBO,PAUCARTAMBO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,1
2025,JULIO,100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,CONVENIO NAS,OPERATIVO,2015,1
2025,JULIO,60401,CAJAMARCA,CHOTA,CHOTA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2016,1
2025,JULIO,50101,AYACUCHO,HUAMANGA,AYACUCHO,MICROBUS,UNIDAD ESPECIALIZADA,OTROS,PRONABI,OPERATIVO,2015,1
2025,JULIO,80101,CUSCO,CUSCO,CUSCO,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,DONACION,INOPERATIVO IRRECUPERABLE,2013,1
2025,JULIO,21001,ÁNCASH,HUARI,HUARI,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2014,1
2025,JULIO,80907,CUSCO,LA CONVENCION,KIMBIRI,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2017,1
2025,JULIO,150104,LIMA METROPOLITANA,LIMA,BARRANCO,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,AFECTACION EN USO,OPERATIVO,2024,14
2025,JULIO,50509,AYACUCHO,LA MAR,SAMUGARI,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,PRONABI,INOPERATIVO IRRECUPERABLE,2015,1
2025,JULIO,200101,PIURA,PIURA,PIURA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2014,3
2025,JULIO,120601,JUNIN,SATIPO,SATIPO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2010,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,OFECOD,INOPERATIVO IRRECUPERABLE,1991,1
2025,JULIO,150105,LIMA METROPOLITANA,LIMA,BREÑA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,CONVENIO NAS,OPERATIVO,2018,2
2025,JULIO,200601,PIURA,SULLANA,SULLANA,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2024,4
2025,JULIO,50401,AYACUCHO,HUANTA,HUANTA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,CONVENIO NAS,OPERATIVO,2010,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,PRONABI,INOPERATIVO RECUPERABLE,2014,1
2025,JULIO,80902,CUSCO,LA CONVENCION,ECHARATE,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2024,2
2025,JULIO,150507,REGIÓN LIMA,CAÑETE,IMPERIAL,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2008,1
2025,JULIO,60606,CAJAMARCA,CUTERVO,PIMPINGOS,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2010,1
2025,JULIO,120901,JUNIN,CHUPACA,CHUPACA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2017,1
2025,JULIO,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2009,1
2025,JULIO,150501,REGIÓN LIMA,CAÑETE,SAN VICENTE DE CAÑETE,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,DONACION,OPERATIVO,2010,2
2025,JULIO,60801,CAJAMARCA,JAEN,JAEN,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,3
2025,JULIO,110201,ICA,CHINCHA,CHINCHA ALTA,CAMIONETA,COMISARIA BASICA,CAMIONETA,OFECOD,INOPERATIVO IRRECUPERABLE,1999,1
2025,JULIO,90707,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2013,1
2025,JULIO,190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2013,1
2025,JULIO,120101,JUNIN,HUANCAYO,HUANCAYO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2023,2
2025,JULIO,40101,AREQUIPA,AREQUIPA,AREQUIPA,AUTO,UNIDAD ESPECIALIZADA,AUTO,OFECOD,OPERATIVO,2014,1
2025,JULIO,80601,CUSCO,CANCHIS,SICUANI,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2012,1
2025,JULIO,80101,CUSCO,CUSCO,CUSCO,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2000,1
2025,JULIO,150128,LIMA METROPOLITANA,LIMA,RIMAC,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2018,1
2025,JULIO,160501,LORETO,REQUENA,REQUENA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,OPERATIVO,2023,2
2025,JULIO,221005,SAN MARTIN,TOCACHE,UCHIZA,DESLIZADOR,COMISARIA BASICA,OTROS,DONACION,INOPERATIVO IRRECUPERABLE,1975,1
2025,JULIO,220901,SAN MARTIN,SAN MARTIN,TARAPOTO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,DONACION,INOPERATIVO IRRECUPERABLE,1995,1
2025,JULIO,150204,REGIÓN LIMA,BARRANCA,SUPE,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,1
2025,JULIO,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2014,2
2025,JULIO,150501,REGIÓN LIMA,CAÑETE,SAN VICENTE DE CAÑETE,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2000,1
2025,JULIO,210101,PUNO,PUNO,PUNO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2009,4
2025,JULIO,120704,JUNIN,TARMA,HUASAHUASI,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2008,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2012,8
2025,JULIO,80902,CUSCO,LA CONVENCION,ECHARATE,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2009,1
2025,JULIO,80101,CUSCO,CUSCO,CUSCO,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2017,2
2025,JULIO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,PRONABI,OPERATIVO,2012,1
2025,JULIO,60404,CAJAMARCA,CHOTA,CHIGUIRIP,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2015,1
2025,JULIO,110111,ICA,ICA,SANTIAGO,PORTA TROPAS,COMISARIA BASICA,OTROS,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,1990,1
2025,JULIO,200201,PIURA,AYABACA,AYABACA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,OPERATIVO,2024,2
2025,JULIO,50401,AYACUCHO,HUANTA,HUANTA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,1
2025,JULIO,190113,PASCO,PASCO,YANACANCHA,AUTO,UNIDAD ESPECIALIZADA,AUTO,OFECOD,INOPERATIVO IRRECUPERABLE,2005,1
2025,JULIO,50101,AYACUCHO,HUAMANGA,AYACUCHO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2023,1
2025,JULIO,200404,PIURA,MORROPON,LA MATANZA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2013,1
2025,JULIO,150122,LIMA METROPOLITANA,LIMA,MIRAFLORES,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,AFECTACION EN USO,OPERATIVO,2016,1
2025,JULIO,40801,AREQUIPA,LA UNION,COTAHUASI,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,OPERATIVO,2012,3
2025,JULIO,100901,HUANUCO,PUERTO INCA,PUERTO INCA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,1
2025,JULIO,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,MOTOCICLETA,COMISARIA ESPECIALIZADA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2010,3
2025,JULIO,230102,TACNA,TACNA,ALTO DE LA ALIANZA,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2024,3
2025,JULIO,200101,PIURA,PIURA,PIURA,CAMIONETA,PATRULLAJE CARRETERAS,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,3
2025,JULIO,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2016,1
2025,JULIO,200505,PIURA,PAITA,LA HUACA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,OPERATIVO,2024,1
2025,JULIO,200605,PIURA,SULLANA,MARCAVELICA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,INOPERATIVO RECUPERABLE,2024,1
2025,JULIO,210801,PUNO,MELGAR,AYAVIRI,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2017,1
2025,JULIO,60807,CAJAMARCA,JAEN,POMAHUACA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2013,1
2025,JULIO,210101,PUNO,PUNO,PUNO,OMNIBUS,UNIDAD ESPECIALIZADA,OTROS,COMPRA DIRECTA,OPERATIVO,2019,1
2025,JULIO,150140,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,DONACION,INOPERATIVO IRRECUPERABLE,2010,1
2025,JULIO,10306,AMAZONAS,BONGARA,FLORIDA,CAMIONETA,PATRULLAJE CARRETERAS,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,2
2025,JULIO,20507,ÁNCASH,BOLOGNESI,COLQUIOC,MOTOCICLETA,PATRULLAJE CARRETERAS,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,1994,1
2025,JULIO,240101,TUMBES,TUMBES,TUMBES,CUATRIMOTO,COMISARIA BASICA,OTROS,DONACION,INOPERATIVO RECUPERABLE,2018,1
2025,JULIO,70104,PROV. CONST. DEL CALLAO,CALLAO,LA PERLA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2023,2
2025,JULIO,150115,LIMA METROPOLITANA,LIMA,LA VICTORIA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2013,12
2025,JULIO,211002,PUNO,SAN ANTONIO DE PUTINA,ANANEA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2023,2
2025,JULIO,150108,LIMA METROPOLITANA,LIMA,CHORRILLOS,MINIBUS,UNIDAD ESPECIALIZADA,OTROS,COMPRA DIRECTA,OPERATIVO,2019,2
2025,JULIO,150128,LIMA METROPOLITANA,LIMA,RIMAC,PORTA TROPAS,UNIDAD ESPECIALIZADA,OTROS,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2009,1
2025,JULIO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,OFECOD,INOPERATIVO IRRECUPERABLE,1990,1
2025,JULIO,120405,JUNIN,JAUJA,CANCHAYLLO,AUTO,COMISARIA BASICA,AUTO,COMPRA DIRECTA,OPERATIVO,2014,1
2025,JULIO,120135,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2024,1
2025,JULIO,90503,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2017,1
2025,JULIO,70104,PROV. CONST. DEL CALLAO,CALLAO,LA PERLA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2024,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2021,12
2025,JULIO,211101,PUNO,SAN ROMAN,JULIACA,TRIMOTO,UNIDAD ESPECIALIZADA,OTROS,PRONABI,INOPERATIVO RECUPERABLE,2008,1
2025,JULIO,200101,PIURA,PIURA,PIURA,AUTO,UNIDAD ESPECIALIZADA,AUTO,PRONABI,OPERATIVO,2017,1
2025,JULIO,80101,CUSCO,CUSCO,CUSCO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,PRONABI,OPERATIVO,2017,1
2025,JULIO,150205,REGIÓN LIMA,BARRANCA,SUPE PUERTO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2009,1
2025,JULIO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2023,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,DONACION,INOPERATIVO RECUPERABLE,2014,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,AUTO,UNIDAD ADMINISTRATIVA,AUTO,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,1993,1
2025,JULIO,40109,AREQUIPA,AREQUIPA,MARIANO MELGAR,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2023,1
2025,JULIO,80401,CUSCO,CALCA,CALCA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2015,1
2025,JULIO,60613,CAJAMARCA,CUTERVO,SANTO TOMAS,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2014,1
2025,JULIO,150201,REGIÓN LIMA,BARRANCA,BARRANCA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2016,8
2025,JULIO,150109,LIMA METROPOLITANA,LIMA,CIENEGUILLA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,PRONABI,OPERATIVO,2008,1
2025,JULIO,150118,LIMA METROPOLITANA,LIMA,LURIGANCHO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2013,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2019,9
2025,JULIO,70103,PROV. CONST. DEL CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2013,1
2025,JULIO,180202,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2008,1
2025,JULIO,211101,PUNO,SAN ROMAN,JULIACA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,DONACION,INOPERATIVO IRRECUPERABLE,1997,1
2025,JULIO,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2008,3
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,AUTO,UNIDAD ADMINISTRATIVA,AUTO,OFECOD,INOPERATIVO IRRECUPERABLE,2001,1
2025,JULIO,100101,HUANUCO,HUANUCO,HUANUCO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2015,1
2025,JULIO,200101,PIURA,PIURA,PIURA,AUTO,UNIDAD ESPECIALIZADA,AUTO,PRONABI,OPERATIVO,1975,1
2025,JULIO,10509,AMAZONAS,LUYA,LUYA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2013,1
2025,JULIO,150122,LIMA METROPOLITANA,LIMA,MIRAFLORES,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2019,2
2025,JULIO,210101,PUNO,PUNO,PUNO,MOTOR F/B,UNIDAD ADMINISTRATIVA,OTROS,DONACION,INOPERATIVO IRRECUPERABLE,1986,1
2025,JULIO,40704,AREQUIPA,ISLAY,ISLAY,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2023,1
2025,JULIO,120133,JUNIN,HUANCAYO,SAPALLANGA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2016,2
2025,JULIO,120403,JUNIN,JAUJA,APATA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2023,1
2025,JULIO,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,MOTOCICLETA,UNIDAD ADMINISTRATIVA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2013,1
2025,JULIO,50509,AYACUCHO,LA MAR,SAMUGARI,MOTOR F/B,UNIDAD ESPECIALIZADA,OTROS,OFECOD,INOPERATIVO IRRECUPERABLE,2000,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,AUTO,UNIDAD ESPECIALIZADA,AUTO,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,1996,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,AUTO,UNIDAD ESPECIALIZADA,AUTO,OFECOD,INOPERATIVO RECUPERABLE,2000,1
2025,JULIO,70101,PROV. CONST. DEL CALLAO,CALLAO,CALLAO,MOTOR F/B,UNIDAD ESPECIALIZADA,OTROS,DONACION,INOPERATIVO IRRECUPERABLE,1980,1
2025,JULIO,211101,PUNO,SAN ROMAN,JULIACA,PORTA TROPAS,UNIDAD ESPECIALIZADA,OTROS,COMPRA DIRECTA,OPERATIVO,1989,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,PRONABI,INOPERATIVO IRRECUPERABLE,2005,1
2025,JULIO,200115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2015,1
2025,JULIO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,2
2025,JULIO,200608,PIURA,SULLANA,SALITRAL,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2017,1
2025,JULIO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2014,2
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,1991,1
2025,JULIO,150601,REGIÓN LIMA,HUARAL,HUARAL,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,2
2025,JULIO,150118,LIMA METROPOLITANA,LIMA,LURIGANCHO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,AFECTACION EN USO,OPERATIVO,2024,13
2025,JULIO,90507,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2010,1
2025,JULIO,220303,SAN MARTIN,EL DORADO,SAN MARTIN,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2013,1
2025,JULIO,200602,PIURA,SULLANA,BELLAVISTA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2017,1
2025,JULIO,150508,REGIÓN LIMA,CAÑETE,LUNAHUANA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,1
2025,JULIO,150103,LIMA METROPOLITANA,LIMA,ATE,MOTOCICLETA,UNIDAD ADMINISTRATIVA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2013,1
2025,JULIO,21808,ÁNCASH,SANTA,SANTA,AUTO,UNIDAD ESPECIALIZADA,AUTO,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2000,1
2025,JULIO,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,OFECOD,INOPERATIVO IRRECUPERABLE,1982,1
2025,JULIO,150108,LIMA METROPOLITANA,LIMA,CHORRILLOS,OMNIBUS,UNIDAD ESPECIALIZADA,OTROS,COMPRA DIRECTA,OPERATIVO,2019,1
2025,JULIO,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,OPERATIVO,2023,2
2025,JULIO,150119,LIMA METROPOLITANA,LIMA,LURIN,AUTO,COMISARIA BASICA,AUTO,OFECOD,INOPERATIVO IRRECUPERABLE,1998,1
2025,JULIO,220502,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,1
2025,JULIO,150131,LIMA METROPOLITANA,LIMA,SAN ISIDRO,TRIMOTO,UNIDAD ADMINISTRATIVA,OTROS,CONVENIO NAS,INOPERATIVO IRRECUPERABLE,2003,1
2025,JULIO,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2015,3
2025,JULIO,40101,AREQUIPA,AREQUIPA,AREQUIPA,OMNIBUS,UNIDAD ESPECIALIZADA,OTROS,OTROS,OPERATIVO,2009,1
2025,JULIO,200101,PIURA,PIURA,PIURA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2017,2
2025,JULIO,90507,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2024,2
