ubigeo,dpto_hecho_new,prov_hecho,dist_hecho,indicador,valor
100506,HUANUCO,HUAMALIES,MIRAFLORES,vehiculos_operativos,0
100506,HUANUCO,HUAMALIES,MIRAFLORES,comisarias,0
100507,HUANUCO,HUAMALIES,MONZON,denuncias_2024_2026,386
100507,HUANUCO,HUAMALIES,MONZON,vehiculos_pnp,5
100507,HUANUCO,HUAMALIES,MONZON,vehiculos_operativos,4
100507,HUANUCO,HUAMALIES,MONZON,comisarias,3
100508,HUANUCO,HUAMALIES,PUNCHAO,denuncias_2024_2026,6
100508,HUANUCO,HUAMALIES,PUNCHAO,vehiculos_pnp,0
100508,HUANUCO,HUAMALIES,PUNCHAO,vehiculos_operativos,0
100508,HUANUCO,HUAMALIES,PUNCHAO,comisarias,0
100509,HUANUCO,HUAMALIES,PUÑOS,denuncias_2024_2026,32
100509,HUANUCO,HUAMALIES,PUÑOS,vehiculos_pnp,0
100509,HUANUCO,HUAMALIES,PUÑOS,vehiculos_operativos,0
100509,HUANUCO,HUAMALIES,PUÑOS,comisarias,0
100510,HUANUCO,HUAMALIES,SINGA,denuncias_2024_2026,9
100510,HUANUCO,HUAMALIES,SINGA,vehiculos_pnp,0
100510,HUANUCO,HUAMALIES,SINGA,vehiculos_operativos,0
100510,HUANUCO,HUAMALIES,SINGA,comisarias,0
100511,HUANUCO,HUAMALIES,TANTAMAYO,denuncias_2024_2026,5
100511,HUANUCO,HUAMALIES,TANTAMAYO,vehiculos_pnp,0
100511,HUANUCO,HUAMALIES,TANTAMAYO,vehiculos_operativos,0
100511,HUANUCO,HUAMALIES,TANTAMAYO,comisarias,0
100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,denuncias_2024_2026,7410
100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,vehiculos_pnp,85
100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,vehiculos_operativos,49
100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,comisarias,2
100602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIAS ROBLES,denuncias_2024_2026,280
100602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIAS ROBLES,vehiculos_pnp,4
100602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIAS ROBLES,vehiculos_operativos,3
100602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIAS ROBLES,comisarias,0
100603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,denuncias_2024_2026,20
100603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,vehiculos_pnp,0
100603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,vehiculos_operativos,0
100603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,comisarias,0
100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,denuncias_2024_2026,1697
100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,vehiculos_pnp,18
100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,vehiculos_operativos,9
100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,comisarias,1
100605,HUANUCO,LEONCIO PRADO,LUYANDO,denuncias_2024_2026,161
100605,HUANUCO,LEONCIO PRADO,LUYANDO,vehiculos_pnp,3
100605,HUANUCO,LEONCIO PRADO,LUYANDO,vehiculos_operativos,2
100605,HUANUCO,LEONCIO PRADO,LUYANDO,comisarias,0
100606,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,denuncias_2024_2026,340
100606,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,vehiculos_pnp,2
100606,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,vehiculos_operativos,1
100606,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,comisarias,1
100608,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,denuncias_2024_2026,318
100608,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,vehiculos_pnp,0
100608,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,vehiculos_operativos,0
100608,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,comisarias,0
100701,HUANUCO,MARAÑON,HUACRACHUCO,denuncias_2024_2026,278
100701,HUANUCO,MARAÑON,HUACRACHUCO,vehiculos_pnp,2
100701,HUANUCO,MARAÑON,HUACRACHUCO,vehiculos_operativos,2
100701,HUANUCO,MARAÑON,HUACRACHUCO,comisarias,0
100702,HUANUCO,MARAÑON,CHOLON,denuncias_2024_2026,276
100702,HUANUCO,MARAÑON,CHOLON,vehiculos_pnp,6
100702,HUANUCO,MARAÑON,CHOLON,vehiculos_operativos,5
100702,HUANUCO,MARAÑON,CHOLON,comisarias,0
100703,HUANUCO,MARAÑON,SAN BUENAVENTURA,denuncias_2024_2026,3
100703,HUANUCO,MARAÑON,SAN BUENAVENTURA,vehiculos_pnp,0
100703,HUANUCO,MARAÑON,SAN BUENAVENTURA,vehiculos_operativos,0
100703,HUANUCO,MARAÑON,SAN BUENAVENTURA,comisarias,0
100801,HUANUCO,PACHITEA,PANAO,denuncias_2024_2026,684
100801,HUANUCO,PACHITEA,PANAO,vehiculos_pnp,2
100801,HUANUCO,PACHITEA,PANAO,vehiculos_operativos,2
100801,HUANUCO,PACHITEA,PANAO,comisarias,1
100802,HUANUCO,PACHITEA,CHAGLLA,denuncias_2024_2026,90
100802,HUANUCO,PACHITEA,CHAGLLA,vehiculos_pnp,0
100802,HUANUCO,PACHITEA,CHAGLLA,vehiculos_operativos,0
100802,HUANUCO,PACHITEA,CHAGLLA,comisarias,0
100803,HUANUCO,PACHITEA,MOLINO,denuncias_2024_2026,99
100803,HUANUCO,PACHITEA,MOLINO,vehiculos_pnp,0
100803,HUANUCO,PACHITEA,MOLINO,vehiculos_operativos,0
100803,HUANUCO,PACHITEA,MOLINO,comisarias,0
100804,HUANUCO,PACHITEA,UMARI,denuncias_2024_2026,78
100804,HUANUCO,PACHITEA,UMARI,vehiculos_pnp,0
100804,HUANUCO,PACHITEA,UMARI,vehiculos_operativos,0
100804,HUANUCO,PACHITEA,UMARI,comisarias,0
100901,HUANUCO,PUERTO INCA,PUERTO INCA,denuncias_2024_2026,667
100901,HUANUCO,PUERTO INCA,PUERTO INCA,vehiculos_pnp,28
100901,HUANUCO,PUERTO INCA,PUERTO INCA,vehiculos_operativos,9
100901,HUANUCO,PUERTO INCA,PUERTO INCA,comisarias,1
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,denuncias_2024_2026,295
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,vehiculos_pnp,2
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,vehiculos_operativos,1
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,comisarias,1
100903,HUANUCO,PUERTO INCA,HONORIA,denuncias_2024_2026,141
100903,HUANUCO,PUERTO INCA,HONORIA,vehiculos_pnp,2
100903,HUANUCO,PUERTO INCA,HONORIA,vehiculos_operativos,0
100903,HUANUCO,PUERTO INCA,HONORIA,comisarias,1
100904,HUANUCO,PUERTO INCA,TOURNAVISTA,denuncias_2024_2026,227
100904,HUANUCO,PUERTO INCA,TOURNAVISTA,vehiculos_pnp,2
100904,HUANUCO,PUERTO INCA,TOURNAVISTA,vehiculos_operativos,1
100904,HUANUCO,PUERTO INCA,TOURNAVISTA,comisarias,1
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,denuncias_2024_2026,382
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,vehiculos_pnp,2
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,vehiculos_operativos,0
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,comisarias,1
101001,HUANUCO,LAURICOCHA,JESUS,denuncias_2024_2026,166
101001,HUANUCO,LAURICOCHA,JESUS,vehiculos_pnp,0
101001,HUANUCO,LAURICOCHA,JESUS,vehiculos_operativos,0
101001,HUANUCO,LAURICOCHA,JESUS,comisarias,1
101002,HUANUCO,LAURICOCHA,BAÑOS,denuncias_2024_2026,84
101002,HUANUCO,LAURICOCHA,BAÑOS,vehiculos_pnp,1
101002,HUANUCO,LAURICOCHA,BAÑOS,vehiculos_operativos,0
101002,HUANUCO,LAURICOCHA,BAÑOS,comisarias,0
101003,HUANUCO,LAURICOCHA,JIVIA,denuncias_2024_2026,11
101003,HUANUCO,LAURICOCHA,JIVIA,vehiculos_pnp,0
101003,HUANUCO,LAURICOCHA,JIVIA,vehiculos_operativos,0
101003,HUANUCO,LAURICOCHA,JIVIA,comisarias,0
101004,HUANUCO,LAURICOCHA,QUEROPALCA,denuncias_2024_2026,7
101004,HUANUCO,LAURICOCHA,QUEROPALCA,vehiculos_pnp,0
101004,HUANUCO,LAURICOCHA,QUEROPALCA,vehiculos_operativos,0
101004,HUANUCO,LAURICOCHA,QUEROPALCA,comisarias,0
101005,HUANUCO,LAURICOCHA,RONDOS,denuncias_2024_2026,19
101005,HUANUCO,LAURICOCHA,RONDOS,vehiculos_pnp,1
101005,HUANUCO,LAURICOCHA,RONDOS,vehiculos_operativos,1
101005,HUANUCO,LAURICOCHA,RONDOS,comisarias,1
101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,denuncias_2024_2026,4
101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,vehiculos_pnp,0
101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,vehiculos_operativos,0
101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,comisarias,0
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,denuncias_2024_2026,35
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,vehiculos_pnp,1
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,vehiculos_operativos,1
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,comisarias,1
101101,HUANUCO,YAROWILCA,CHAVINILLO,denuncias_2024_2026,284
101101,HUANUCO,YAROWILCA,CHAVINILLO,vehiculos_pnp,1
101101,HUANUCO,YAROWILCA,CHAVINILLO,vehiculos_operativos,0
101101,HUANUCO,YAROWILCA,CHAVINILLO,comisarias,1
101102,HUANUCO,YAROWILCA,CAHUAC,denuncias_2024_2026,6
101102,HUANUCO,YAROWILCA,CAHUAC,vehiculos_pnp,0
101102,HUANUCO,YAROWILCA,CAHUAC,vehiculos_operativos,0
101102,HUANUCO,YAROWILCA,CAHUAC,comisarias,0
101103,HUANUCO,YAROWILCA,CHACABAMBA,denuncias_2024_2026,5
101103,HUANUCO,YAROWILCA,CHACABAMBA,vehiculos_pnp,0
101103,HUANUCO,YAROWILCA,CHACABAMBA,vehiculos_operativos,0
101103,HUANUCO,YAROWILCA,CHACABAMBA,comisarias,0
101104,HUANUCO,YAROWILCA,APARICIO POMARES,denuncias_2024_2026,21
101104,HUANUCO,YAROWILCA,APARICIO POMARES,vehiculos_pnp,0
101104,HUANUCO,YAROWILCA,APARICIO POMARES,vehiculos_operativos,0
101104,HUANUCO,YAROWILCA,APARICIO POMARES,comisarias,0
101105,HUANUCO,YAROWILCA,JACAS CHICO,denuncias_2024_2026,3
101105,HUANUCO,YAROWILCA,JACAS CHICO,vehiculos_pnp,0
101105,HUANUCO,YAROWILCA,JACAS CHICO,vehiculos_operativos,0
101105,HUANUCO,YAROWILCA,JACAS CHICO,comisarias,0
101106,HUANUCO,YAROWILCA,OBAS,denuncias_2024_2026,18
101106,HUANUCO,YAROWILCA,OBAS,vehiculos_pnp,0
101106,HUANUCO,YAROWILCA,OBAS,vehiculos_operativos,0
101106,HUANUCO,YAROWILCA,OBAS,comisarias,0
101107,HUANUCO,YAROWILCA,PAMPAMARCA,denuncias_2024_2026,3
101107,HUANUCO,YAROWILCA,PAMPAMARCA,vehiculos_pnp,0
101107,HUANUCO,YAROWILCA,PAMPAMARCA,vehiculos_operativos,0
101107,HUANUCO,YAROWILCA,PAMPAMARCA,comisarias,0
101108,HUANUCO,YAROWILCA,CHORAS,denuncias_2024_2026,4
101108,HUANUCO,YAROWILCA,CHORAS,vehiculos_pnp,0
101108,HUANUCO,YAROWILCA,CHORAS,vehiculos_operativos,0
101108,HUANUCO,YAROWILCA,CHORAS,comisarias,0
110101,ICA,ICA,ICA,denuncias_2024_2026,21556
110101,ICA,ICA,ICA,vehiculos_pnp,309
110101,ICA,ICA,ICA,vehiculos_operativos,70
110101,ICA,ICA,ICA,comisarias,1
110102,ICA,ICA,LA TINGUIÑA,denuncias_2024_2026,2327
110102,ICA,ICA,LA TINGUIÑA,vehiculos_pnp,8
110102,ICA,ICA,LA TINGUIÑA,vehiculos_operativos,3
110102,ICA,ICA,LA TINGUIÑA,comisarias,0
110103,ICA,ICA,LOS AQUIJES,denuncias_2024_2026,1871
110103,ICA,ICA,LOS AQUIJES,vehiculos_pnp,10
110103,ICA,ICA,LOS AQUIJES,vehiculos_operativos,3
110103,ICA,ICA,LOS AQUIJES,comisarias,1
110104,ICA,ICA,OCUCAJE,denuncias_2024_2026,381
110104,ICA,ICA,OCUCAJE,vehiculos_pnp,4
110104,ICA,ICA,OCUCAJE,vehiculos_operativos,0
110104,ICA,ICA,OCUCAJE,comisarias,1
110105,ICA,ICA,PACHACUTEC,denuncias_2024_2026,883
110105,ICA,ICA,PACHACUTEC,vehiculos_pnp,4
110105,ICA,ICA,PACHACUTEC,vehiculos_operativos,2
110105,ICA,ICA,PACHACUTEC,comisarias,1
110106,ICA,ICA,PARCONA,denuncias_2024_2026,2948
110106,ICA,ICA,PARCONA,vehiculos_pnp,10
110106,ICA,ICA,PARCONA,vehiculos_operativos,2
110106,ICA,ICA,PARCONA,comisarias,1
110107,ICA,ICA,PUEBLO NUEVO,denuncias_2024_2026,428
110107,ICA,ICA,PUEBLO NUEVO,vehiculos_pnp,2
110107,ICA,ICA,PUEBLO NUEVO,vehiculos_operativos,2
110107,ICA,ICA,PUEBLO NUEVO,comisarias,1
110108,ICA,ICA,SALAS,denuncias_2024_2026,2234
110108,ICA,ICA,SALAS,vehiculos_pnp,17
110108,ICA,ICA,SALAS,vehiculos_operativos,7
110108,ICA,ICA,SALAS,comisarias,2
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,denuncias_2024_2026,576
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,vehiculos_pnp,3
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,vehiculos_operativos,1
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,comisarias,1
110110,ICA,ICA,SAN JUAN BAUTISTA,denuncias_2024_2026,1157
110110,ICA,ICA,SAN JUAN BAUTISTA,vehiculos_pnp,7
110110,ICA,ICA,SAN JUAN BAUTISTA,vehiculos_operativos,2
110110,ICA,ICA,SAN JUAN BAUTISTA,comisarias,1
110111,ICA,ICA,SANTIAGO,denuncias_2024_2026,1801
110111,ICA,ICA,SANTIAGO,vehiculos_pnp,14
110111,ICA,ICA,SANTIAGO,vehiculos_operativos,2
110111,ICA,ICA,SANTIAGO,comisarias,1
110112,ICA,ICA,SUBTANJALLA,denuncias_2024_2026,1874
110112,ICA,ICA,SUBTANJALLA,vehiculos_pnp,5
110112,ICA,ICA,SUBTANJALLA,vehiculos_operativos,2
110112,ICA,ICA,SUBTANJALLA,comisarias,1
110113,ICA,ICA,TATE,denuncias_2024_2026,118
110113,ICA,ICA,TATE,vehiculos_pnp,0
110113,ICA,ICA,TATE,vehiculos_operativos,0
110113,ICA,ICA,TATE,comisarias,0
110114,ICA,ICA,YAUCA DEL ROSARIO,denuncias_2024_2026,95
110114,ICA,ICA,YAUCA DEL ROSARIO,vehiculos_pnp,0
110114,ICA,ICA,YAUCA DEL ROSARIO,vehiculos_operativos,0
110114,ICA,ICA,YAUCA DEL ROSARIO,comisarias,0
110201,ICA,CHINCHA,CHINCHA ALTA,denuncias_2024_2026,5041
110201,ICA,CHINCHA,CHINCHA ALTA,vehiculos_pnp,102
110201,ICA,CHINCHA,CHINCHA ALTA,vehiculos_operativos,29
110201,ICA,CHINCHA,CHINCHA ALTA,comisarias,1
110202,ICA,CHINCHA,ALTO LARAN,denuncias_2024_2026,817
110202,ICA,CHINCHA,ALTO LARAN,vehiculos_pnp,4
110202,ICA,CHINCHA,ALTO LARAN,vehiculos_operativos,0
110202,ICA,CHINCHA,ALTO LARAN,comisarias,1
110203,ICA,CHINCHA,CHAVIN,denuncias_2024_2026,24
110203,ICA,CHINCHA,CHAVIN,vehiculos_pnp,0
110203,ICA,CHINCHA,CHAVIN,vehiculos_operativos,0
110203,ICA,CHINCHA,CHAVIN,comisarias,0
110204,ICA,CHINCHA,CHINCHA BAJA,denuncias_2024_2026,694
110204,ICA,CHINCHA,CHINCHA BAJA,vehiculos_pnp,3
110204,ICA,CHINCHA,CHINCHA BAJA,vehiculos_operativos,1
110204,ICA,CHINCHA,CHINCHA BAJA,comisarias,1
110205,ICA,CHINCHA,EL CARMEN,denuncias_2024_2026,938
110205,ICA,CHINCHA,EL CARMEN,vehiculos_pnp,6
110205,ICA,CHINCHA,EL CARMEN,vehiculos_operativos,1
110205,ICA,CHINCHA,EL CARMEN,comisarias,1
110206,ICA,CHINCHA,GROCIO PRADO,denuncias_2024_2026,2162
110206,ICA,CHINCHA,GROCIO PRADO,vehiculos_pnp,4
110206,ICA,CHINCHA,GROCIO PRADO,vehiculos_operativos,0
110206,ICA,CHINCHA,GROCIO PRADO,comisarias,1
110207,ICA,CHINCHA,PUEBLO NUEVO,denuncias_2024_2026,3492
110207,ICA,CHINCHA,PUEBLO NUEVO,vehiculos_pnp,13
110207,ICA,CHINCHA,PUEBLO NUEVO,vehiculos_operativos,1
110207,ICA,CHINCHA,PUEBLO NUEVO,comisarias,1
110208,ICA,CHINCHA,SAN JUAN DE YANAC,denuncias_2024_2026,2
110208,ICA,CHINCHA,SAN JUAN DE YANAC,vehiculos_pnp,0
110208,ICA,CHINCHA,SAN JUAN DE YANAC,vehiculos_operativos,0
110208,ICA,CHINCHA,SAN JUAN DE YANAC,comisarias,0
110209,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,denuncias_2024_2026,6
110209,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,vehiculos_pnp,0
110209,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,vehiculos_operativos,0
110209,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,comisarias,0
110210,ICA,CHINCHA,SUNAMPE,denuncias_2024_2026,1840
110210,ICA,CHINCHA,SUNAMPE,vehiculos_pnp,6
110210,ICA,CHINCHA,SUNAMPE,vehiculos_operativos,1
110210,ICA,CHINCHA,SUNAMPE,comisarias,1
110211,ICA,CHINCHA,TAMBO DE MORA,denuncias_2024_2026,641
110211,ICA,CHINCHA,TAMBO DE MORA,vehiculos_pnp,5
110211,ICA,CHINCHA,TAMBO DE MORA,vehiculos_operativos,1
110211,ICA,CHINCHA,TAMBO DE MORA,comisarias,1
110301,ICA,NAZCA,NAZCA,denuncias_2024_2026,2408
110301,ICA,NAZCA,NAZCA,vehiculos_pnp,15
110301,ICA,NAZCA,NAZCA,vehiculos_operativos,2
110301,ICA,NAZCA,NAZCA,comisarias,0
110302,ICA,NAZCA,CHANGUILLO,denuncias_2024_2026,24
110302,ICA,NAZCA,CHANGUILLO,vehiculos_pnp,0
110302,ICA,NAZCA,CHANGUILLO,vehiculos_operativos,0
110302,ICA,NAZCA,CHANGUILLO,comisarias,0
110303,ICA,NAZCA,EL INGENIO,denuncias_2024_2026,247
110303,ICA,NAZCA,EL INGENIO,vehiculos_pnp,5
110303,ICA,NAZCA,EL INGENIO,vehiculos_operativos,1
110303,ICA,NAZCA,EL INGENIO,comisarias,0
110304,ICA,NAZCA,MARCONA,denuncias_2024_2026,1222
110304,ICA,NAZCA,MARCONA,vehiculos_pnp,9
110304,ICA,NAZCA,MARCONA,vehiculos_operativos,4
110304,ICA,NAZCA,MARCONA,comisarias,0
110305,ICA,NAZCA,VISTA ALEGRE,denuncias_2024_2026,1182
110305,ICA,NAZCA,VISTA ALEGRE,vehiculos_pnp,11
110305,ICA,NAZCA,VISTA ALEGRE,vehiculos_operativos,5
110305,ICA,NAZCA,VISTA ALEGRE,comisarias,0
110401,ICA,PALPA,PALPA,denuncias_2024_2026,1207
110401,ICA,PALPA,PALPA,vehiculos_pnp,9
110401,ICA,PALPA,PALPA,vehiculos_operativos,4
110401,ICA,PALPA,PALPA,comisarias,1
110402,ICA,PALPA,LLIPATA,denuncias_2024_2026,67
110402,ICA,PALPA,LLIPATA,vehiculos_pnp,0
110402,ICA,PALPA,LLIPATA,vehiculos_operativos,0
110402,ICA,PALPA,LLIPATA,comisarias,0
110403,ICA,PALPA,RIO GRANDE,denuncias_2024_2026,79
110403,ICA,PALPA,RIO GRANDE,vehiculos_pnp,0
110403,ICA,PALPA,RIO GRANDE,vehiculos_operativos,0
110403,ICA,PALPA,RIO GRANDE,comisarias,0
110404,ICA,PALPA,SANTA CRUZ,denuncias_2024_2026,34
110404,ICA,PALPA,SANTA CRUZ,vehiculos_pnp,0
110404,ICA,PALPA,SANTA CRUZ,vehiculos_operativos,0
110404,ICA,PALPA,SANTA CRUZ,comisarias,0
110405,ICA,PALPA,TIBILLO,denuncias_2024_2026,9
110405,ICA,PALPA,TIBILLO,vehiculos_pnp,0
110405,ICA,PALPA,TIBILLO,vehiculos_operativos,0
110405,ICA,PALPA,TIBILLO,comisarias,0
110501,ICA,PISCO,PISCO,denuncias_2024_2026,5873
110501,ICA,PISCO,PISCO,vehiculos_pnp,44
110501,ICA,PISCO,PISCO,vehiculos_operativos,11
110501,ICA,PISCO,PISCO,comisarias,2
110502,ICA,PISCO,HUANCANO,denuncias_2024_2026,14
110502,ICA,PISCO,HUANCANO,vehiculos_pnp,0
110502,ICA,PISCO,HUANCANO,vehiculos_operativos,0
110502,ICA,PISCO,HUANCANO,comisarias,0
110503,ICA,PISCO,HUMAY,denuncias_2024_2026,339
110503,ICA,PISCO,HUMAY,vehiculos_pnp,7
110503,ICA,PISCO,HUMAY,vehiculos_operativos,5
110503,ICA,PISCO,HUMAY,comisarias,1
110504,ICA,PISCO,INDEPENDENCIA,denuncias_2024_2026,537
110504,ICA,PISCO,INDEPENDENCIA,vehiculos_pnp,5
110504,ICA,PISCO,INDEPENDENCIA,vehiculos_operativos,0
110504,ICA,PISCO,INDEPENDENCIA,comisarias,1
110505,ICA,PISCO,PARACAS,denuncias_2024_2026,856
110505,ICA,PISCO,PARACAS,vehiculos_pnp,15
110505,ICA,PISCO,PARACAS,vehiculos_operativos,4
110505,ICA,PISCO,PARACAS,comisarias,1
110506,ICA,PISCO,SAN ANDRES,denuncias_2024_2026,2190
110506,ICA,PISCO,SAN ANDRES,vehiculos_pnp,5
110506,ICA,PISCO,SAN ANDRES,vehiculos_operativos,0
110506,ICA,PISCO,SAN ANDRES,comisarias,1
110507,ICA,PISCO,SAN CLEMENTE,denuncias_2024_2026,1409
110507,ICA,PISCO,SAN CLEMENTE,vehiculos_pnp,10
110507,ICA,PISCO,SAN CLEMENTE,vehiculos_operativos,0
110507,ICA,PISCO,SAN CLEMENTE,comisarias,1
110508,ICA,PISCO,TUPAC AMARU INCA,denuncias_2024_2026,1150
110508,ICA,PISCO,TUPAC AMARU INCA,vehiculos_pnp,4
110508,ICA,PISCO,TUPAC AMARU INCA,vehiculos_operativos,0
110508,ICA,PISCO,TUPAC AMARU INCA,comisarias,1
120101,JUNIN,HUANCAYO,HUANCAYO,denuncias_2024_2026,10265
120101,JUNIN,HUANCAYO,HUANCAYO,vehiculos_pnp,242
120101,JUNIN,HUANCAYO,HUANCAYO,vehiculos_operativos,100
120101,JUNIN,HUANCAYO,HUANCAYO,comisarias,1
120104,JUNIN,HUANCAYO,CARHUACALLANGA,denuncias_2024_2026,3
120104,JUNIN,HUANCAYO,CARHUACALLANGA,vehiculos_pnp,0
120104,JUNIN,HUANCAYO,CARHUACALLANGA,vehiculos_operativos,0
120104,JUNIN,HUANCAYO,CARHUACALLANGA,comisarias,0
120105,JUNIN,HUANCAYO,CHACAPAMPA,denuncias_2024_2026,17
120105,JUNIN,HUANCAYO,CHACAPAMPA,vehiculos_pnp,0
120105,JUNIN,HUANCAYO,CHACAPAMPA,vehiculos_operativos,0
120105,JUNIN,HUANCAYO,CHACAPAMPA,comisarias,0
120106,JUNIN,HUANCAYO,CHICCHE,denuncias_2024_2026,19
120106,JUNIN,HUANCAYO,CHICCHE,vehiculos_pnp,0
120106,JUNIN,HUANCAYO,CHICCHE,vehiculos_operativos,0
120106,JUNIN,HUANCAYO,CHICCHE,comisarias,0
120107,JUNIN,HUANCAYO,CHILCA,denuncias_2024_2026,6565
120107,JUNIN,HUANCAYO,CHILCA,vehiculos_pnp,13
120107,JUNIN,HUANCAYO,CHILCA,vehiculos_operativos,9
120107,JUNIN,HUANCAYO,CHILCA,comisarias,1
120108,JUNIN,HUANCAYO,CHONGOS ALTO,denuncias_2024_2026,64
120108,JUNIN,HUANCAYO,CHONGOS ALTO,vehiculos_pnp,2
120108,JUNIN,HUANCAYO,CHONGOS ALTO,vehiculos_operativos,1
120108,JUNIN,HUANCAYO,CHONGOS ALTO,comisarias,1
120111,JUNIN,HUANCAYO,CHUPURO,denuncias_2024_2026,24
120111,JUNIN,HUANCAYO,CHUPURO,vehiculos_pnp,0
120111,JUNIN,HUANCAYO,CHUPURO,vehiculos_operativos,0
120111,JUNIN,HUANCAYO,CHUPURO,comisarias,0
120112,JUNIN,HUANCAYO,COLCA,denuncias_2024_2026,10
120112,JUNIN,HUANCAYO,COLCA,vehiculos_pnp,0
120112,JUNIN,HUANCAYO,COLCA,vehiculos_operativos,0
120112,JUNIN,HUANCAYO,COLCA,comisarias,0
120113,JUNIN,HUANCAYO,CULLHUAS,denuncias_2024_2026,8
120113,JUNIN,HUANCAYO,CULLHUAS,vehiculos_pnp,0
120113,JUNIN,HUANCAYO,CULLHUAS,vehiculos_operativos,0
120113,JUNIN,HUANCAYO,CULLHUAS,comisarias,0
120114,JUNIN,HUANCAYO,EL TAMBO,denuncias_2024_2026,11958
120114,JUNIN,HUANCAYO,EL TAMBO,vehiculos_pnp,20
120114,JUNIN,HUANCAYO,EL TAMBO,vehiculos_operativos,14
120114,JUNIN,HUANCAYO,EL TAMBO,comisarias,1
120116,JUNIN,HUANCAYO,HUACRAPUQUIO,denuncias_2024_2026,28
120116,JUNIN,HUANCAYO,HUACRAPUQUIO,vehiculos_pnp,0
120116,JUNIN,HUANCAYO,HUACRAPUQUIO,vehiculos_operativos,0
120116,JUNIN,HUANCAYO,HUACRAPUQUIO,comisarias,0
120117,JUNIN,HUANCAYO,HUALHUAS,denuncias_2024_2026,231
120117,JUNIN,HUANCAYO,HUALHUAS,vehiculos_pnp,0
120117,JUNIN,HUANCAYO,HUALHUAS,vehiculos_operativos,0
120117,JUNIN,HUANCAYO,HUALHUAS,comisarias,0
120119,JUNIN,HUANCAYO,HUANCAN,denuncias_2024_2026,216
120119,JUNIN,HUANCAYO,HUANCAN,vehiculos_pnp,0
120119,JUNIN,HUANCAYO,HUANCAN,vehiculos_operativos,0
120119,JUNIN,HUANCAYO,HUANCAN,comisarias,0
120120,JUNIN,HUANCAYO,HUASICANCHA,denuncias_2024_2026,15
120120,JUNIN,HUANCAYO,HUASICANCHA,vehiculos_pnp,0
120120,JUNIN,HUANCAYO,HUASICANCHA,vehiculos_operativos,0
120120,JUNIN,HUANCAYO,HUASICANCHA,comisarias,0
120121,JUNIN,HUANCAYO,HUAYUCACHI,denuncias_2024_2026,1283
120121,JUNIN,HUANCAYO,HUAYUCACHI,vehiculos_pnp,4
120121,JUNIN,HUANCAYO,HUAYUCACHI,vehiculos_operativos,4
